address,address_short,first_seen_hop,incoming_cell_all_dataset,outgoing_cell_all_dataset,net_cell_all_dataset,total_volume_cell,incoming_edges,outgoing_edges,suggested_review,classification_hint,manual_label,manual_class,notes
0x081156109b8f90355bb994add15dd37e59daeddf,0x08115610...59daeddf,2,5304.02162,5304.02162,0.0,10608.04324,1,1,normal review,manual review,,,
0x9019728e6e5f7a9fbf6ed0a2fa9ccf0fc29dc7ad,0x9019728e...c29dc7ad,3,5304.02162,5304.02162,0.0,10608.04324,1,1,normal review,manual review,,,
0x4858821da3a75c001a895072305b774af7a494d9,0x4858821d...f7a494d9,4,10543.37736279,0,10543.37736279,10543.37736279,1,0,normal review,manual review,,,
0xacf5c924ca4a12e484254ddfb89a2e7a383014b5,0xacf5c924...383014b5,3,10508.26,0,10508.26,10508.26,1,0,normal review,manual review,,,
0x1d67688defd63c1a6f990e296d3f0f5019f3191f,0x1d67688d...19f3191f,3,5212.9538797,5212.9538797,0.0,10425.9077594,2,2,normal review,manual review,,,
0xe314f0bc14a65567bbbf5cbdfb5d3c01a9e21fea,0xe314f0bc...a9e21fea,2,5163.7692284,5163.7692284,0.0,10327.5384568,2,1,normal review,manual review,,,
0x78db8682e13382186e9e78ae10a97766b6f6d9dc,0x78db8682...b6f6d9dc,2,10323.6959519,0,10323.6959519,10323.6959519,4,0,normal review,manual review,,,
0xc76a1ce84fbb531650eb30272f4711ddb35605ab,0xc76a1ce8...b35605ab,3,10277.21,0,10277.21,10277.21,1,0,normal review,manual review,,,
0xfdabe9becafd114b168b8033ad4107b2772873ae,0xfdabe9be...772873ae,2,5126.03799148,5126.03799148,0.0,10252.07598296,2,2,normal review,manual review,,,
0x87db9a5fc0c03f4099c6a391ef42a208048ad105,0x87db9a5f...048ad105,2,5117.24045321,5117.24045321,0.0,10234.48090642,1,2,normal review,manual review,,,
0xaf649de6c1e90c1a33874903fcdc57d515cb8012,0xaf649de6...15cb8012,2,10226.96666206,0,10226.96666206,10226.96666206,3,0,normal review,manual review,,,
0x9e555213d3ab793c17a58eacd707318989637eba,0x9e555213...89637eba,4,5100.0,5100.0,0.0,10200.0,1,1,normal review,manual review,,,
0x480fdfe51dcae9414894813416fb79faa46e645a,0x480fdfe5...a46e645a,5,5100.0,5100.0,0.0,10200.0,1,1,normal review,manual review,,,
0x29488e5fd6bf9b3cc98a9d06a25204947cccbe4d,0x29488e5f...7cccbe4d,3,5091.36013962,5091.36013962,0.0,10182.72027924,9,2,normal review,manual review,,,
0x7b94b38b7211f4cfee6de70ff66ab5ca5439cd7a,0x7b94b38b...5439cd7a,3,5087.78544658,5087.78544658,0.0,10175.57089316,3,1,normal review,manual review,,,
0x6aa981bff95edfea36bdae98c26b274ffcafe8d3,0x6aa981bf...fcafe8d3,3,5074.79385942,5074.79385942,0.0,10149.58771884,4,3,normal review,manual review,,,
0x85317a9b65d12c88bd50f0ab06d1aa513ba645f8,0x85317a9b...3ba645f8,4,5059.48,5059.48,0.0,10118.96,1,1,normal review,manual review,,,
0xfb892bcf437c06077acf0ff6d41f6b57c9e4aa0e,0xfb892bcf...c9e4aa0e,3,10071.04434339,0,10071.04434339,10071.04434339,1,0,normal review,manual review,,,
0x7e3c3922940cda314869d2649d1648a6153ff2be,0x7e3c3922...153ff2be,4,5023.02687612,5023.02687612,-0.0,10046.05375224,2,5,normal review,manual review,,,
0x559571d04183a3972e45fa6a8f41410276fcc1a0,0x559571d0...76fcc1a0,2,5007.97803382,5007.97803382,0.0,10015.95606764,5,2,normal review,manual review,,,
0x1855cca762c947a8cdd71c12f8deb86f2098e1fc,0x1855cca7...2098e1fc,2,5000.0,5000.0,0.0,10000.0,1,1,normal review,manual review,,,
0xcc1c938d8880c07663d456b91e4fda79dcc14565,0xcc1c938d...dcc14565,2,4800.0000072,5000.0000072,-200.0,9800.0000144,3,1,normal review,manual review,,,
0x0e4fe3c56c822b2f67a2e7785c6eed569f897244,0x0e4fe3c5...9f897244,3,4867.32627444,4867.32627444,0.0,9734.65254888,2,3,normal review,manual review,,,
0x2952d1c8509a59c54faf2d227d139e2003471c20,0x2952d1c8...03471c20,2,4741.57025464,4741.57025464,0.0,9483.14050928,2,2,normal review,manual review,,,
0x01be0bebc050a406ec8389191db3d8433c94e776,0x01be0beb...3c94e776,2,4720.28978554,4720.28978554,0.0,9440.57957108,1,1,normal review,manual review,,,
0x3cb237dd2c86fabd73b9121718c55264489b3971,0x3cb237dd...489b3971,3,4698.18289297,4698.18289297,0.0,9396.36578594,1,1,normal review,manual review,,,
0x05da7ff167f05d76f2d3e1a5d5161116d5f3c09a,0x05da7ff1...d5f3c09a,4,4698.18289297,4698.18289297,0.0,9396.36578594,1,2,normal review,manual review,,,
0x7d1a7fd9eb07e6d9f68bb94f8024d3b613d658fc,0x7d1a7fd9...13d658fc,2,4671.80586983,4671.80586983,0.0,9343.61173966,1,1,normal review,manual review,,,
0x9c9a35817ca031868833d2e32b8d03f173b4bccf,0x9c9a3581...73b4bccf,2,4664.65145308,4664.65145308,0.0,9329.30290616,1,2,normal review,manual review,,,
0xc81be58f8039e381ed9d34ebd6980c2e8074adaa,0xc81be58f...8074adaa,2,4573.38925576,4573.38925576,0.0,9146.77851152,1,2,normal review,manual review,,,
0x38144f046dbefb64e84b8339dc7b2d7e9ff3895e,0x38144f04...9ff3895e,2,4514.32431392,4514.32431392,0.0,9028.64862784,1,1,normal review,manual review,,,
0x29249b8271c538a65d9fb3c28eea2b02d3b7c248,0x29249b82...d3b7c248,2,9000.04909732,0,9000.04909732,9000.04909732,2,0,normal review,manual review,,,
0x7b241d600cb3dee06450af6e43f9fd4b021bfda3,0x7b241d60...021bfda3,4,4485.78758083,4485.78758083,0.0,8971.57516166,2,2,normal review,manual review,,,
0x8612e78127ee3350dc192de0508c39fa140485e4,0x8612e781...140485e4,3,8968.17953052,0,8968.17953052,8968.17953052,1,0,normal review,manual review,,,
0xc86d88ddf43236e22ea460e7f6fd27c8dccf43ea,0xc86d88dd...dccf43ea,3,4479.22997105,4479.22997105,0.0,8958.4599421,2,3,normal review,manual review,,,
0x73cbdf131364a3b8dc6110a6037aba1f868167ee,0x73cbdf13...868167ee,3,4431.11804633,4421.11804633,10.0,8852.23609266,2,2,normal review,manual review,,,
0xe076f1bd13037506d9a48869116b5619700d1524,0xe076f1bd...700d1524,3,4419.51846921,4419.51846921,0.0,8839.03693842,2,2,normal review,manual review,,,
0xd9518d775b6569d0b315b8b4d679660a785bbdec,0xd9518d77...785bbdec,3,4403.66342588,4403.66342588,0.0,8807.32685176,1,1,normal review,manual review,,,
0xd1917932a7db6af687b523d5db5d7f5c2734763f,0xd1917932...2734763f,1,4384.0,4384.0,0.0,8768.0,1,11,normal review,manual review,,,
0x119da2c5251b7a9c60316a4d5b6d2b9dbf7afe7f,0x119da2c5...bf7afe7f,3,4354.73019288,4354.73019288,0.0,8709.46038576,1,2,normal review,manual review,,,
0x4c09c9ecf9eac125958a4bc02e8c3d6d39c1a0f5,0x4c09c9ec...39c1a0f5,2,4334.52824343,4334.52824343,0.0,8669.05648686,1,2,normal review,manual review,,,
0xbd4dbe0cb9136ffb4955ede88ebd5e92222ad09a,0xbd4dbe0c...222ad09a,4,4304.55997929,4304.55997929,0.0,8609.11995858,3,2,normal review,manual review,,,
0xbb6d22835a5ccdd4990266fc2728cc2731da7722,0xbb6d2283...31da7722,2,4303.29733372,4303.29733372,-0.0,8606.59466744,1,2,normal review,manual review,,,
0x0ddc6f9ce13b985dfd730b8048014b342d1b54f7,0x0ddc6f9c...2d1b54f7,2,4287.3416146,4287.3416146,0.0,8574.6832292,5,5,normal review,manual review,,,
0xe02fed32c98f7fcf7e9bdddf78311c4b1fda2865,0xe02fed32...1fda2865,2,7010.57655457,1510.41177181,5500.16478276,8520.98832638,3,2,normal review,manual review,,,
0x51559d0d1940375a3a7c48df80957bf132c6d5ac,0x51559d0d...32c6d5ac,2,4232.75171161,4232.75171161,0.0,8465.50342322,1,1,normal review,manual review,,,
0x8192f7b5f27946f9730a9444162821f4c7c999b2,0x8192f7b5...c7c999b2,3,4174.87000608,4174.87000608,-0.0,8349.74001216,2,1,normal review,manual review,,,
0xa2d9066576f0199234d9f11718814613991a7049,0xa2d90665...991a7049,3,4170.04956182,4170.04956182,0.0,8340.09912364,1,1,normal review,manual review,,,
0x63ad891721ccc6875a7773336e3254fc9ed63ff2,0x63ad8917...9ed63ff2,3,4148.05933196,4148.05933196,0.0,8296.11866392,1,1,normal review,manual review,,,
0xc74cef345a1a5873f5ffb370e9357e4e52f3298d,0xc74cef34...52f3298d,3,4113.89848694,4113.89848694,0.0,8227.79697388,3,1,normal review,manual review,,,
0x01c588d8b4d6278a30806a85f0e20185e319ff65,0x01c588d8...e319ff65,4,4104.0,4104.0,0.0,8208.0,1,1,normal review,manual review,,,
0x9f486c689233bbc654b9f9395a31fd7336a70194,0x9f486c68...36a70194,2,4096.97057926,4096.97057926,0.0,8193.94115852,1,1,normal review,manual review,,,
0x77da0d2acbcc838ad583b8107e23d9c7267371bd,0x77da0d2a...267371bd,3,4085.94401157,4085.94401157,0.0,8171.88802314,3,3,normal review,manual review,,,
0x49e183bbdd7c27063e9c5884e375cebc35782312,0x49e183bb...35782312,2,4083.06836726,4083.06836726,0.0,8166.13673452,3,3,normal review,manual review,,,
0xd18f8e24fa9966832e774c10cdb3b4375b11b80a,0xd18f8e24...5b11b80a,2,4082.44993183,4067.76460205,14.68532978,8150.21453388,1,2,normal review,manual review,,,
0x893622b7b9af32cf0318cb3987d2086917e7c34c,0x893622b7...17e7c34c,2,8107.82322659,0,8107.82322659,8107.82322659,3,0,normal review,manual review,,,
0x35e2e0184b3ca49fccc83e3cdef27259f8a88ddc,0x35e2e018...f8a88ddc,2,4030.71895311,4030.71895311,-0.0,8061.43790622,1,2,normal review,manual review,,,
0x89b76bdda22a59014e7c67a612ca80dad957e13d,0x89b76bdd...d957e13d,3,8059.5385535,0,8059.5385535,8059.5385535,1,0,normal review,manual review,,,
0xa3aef439e6b69125cdbfd946ab1d8a9d012e1c46,0xa3aef439...012e1c46,2,4001.18872478,4001.18872478,0.0,8002.37744956,1,2,normal review,manual review,,,
0xfa10df0dd3e39ea473d643501e949c228e9b7822,0xfa10df0d...8e9b7822,3,3981.43105266,3981.43105266,0.0,7962.86210532,1,1,normal review,manual review,,,
0x6ec91ae6be8979fe0a7c6a799fe085dc8544fb7f,0x6ec91ae6...8544fb7f,2,5338.47331916,2600.0,2738.47331916,7938.47331916,4,2,normal review,manual review,,,
0xa3133a115b50db783603fe3282f86d07e0da4e88,0xa3133a11...e0da4e88,3,3934.73198783,3934.73198783,0.0,7869.46397566,1,1,normal review,manual review,,,
0x0695f20706887a6823111c6eb659f67303593355,0x0695f207...03593355,4,3934.73198783,3934.73198783,0.0,7869.46397566,1,1,normal review,manual review,,,
0xf5273237ed8f9733283633b2c5ef1ae723b6c493,0xf5273237...23b6c493,2,2831.0840234,4970.844,-2139.7599766,7801.9280234,1,1,normal review,manual review,,,
0x648b49e9b2a5a4a6414ddfc2cdac38d115840c80,0x648b49e9...15840c80,2,3877.98018615,3877.98018615,0.0,7755.9603723,1,1,normal review,manual review,,,
0x64f4f002138dc8c594ad2544b6f0f467ee5a5f21,0x64f4f002...ee5a5f21,2,7497.10090369,214.80926381,7282.29163988,7711.9101675,1,1,normal review,manual review,,,
0x75f499ba12dbde5cd01c206d484e20fcff1ff110,0x75f499ba...ff1ff110,3,3819.71399012,3819.71399012,0.0,7639.42798024,1,1,normal review,manual review,,,
0xeef099234276beb9f643f38af027242309935d32,0xeef09923...09935d32,2,4947.1890771,2576.81017879,2370.37889832,7523.999255889999,2,1,normal review,manual review,,,
0xdf5709c4ce6c6c98fd4f0eb488c6602ab73b1605,0xdf5709c4...b73b1605,2,3741.21836357,3741.21836357,0.0,7482.43672714,2,3,normal review,manual review,,,
0x55cfbb18b3e35b05c20f9056d7b79cfc3f359526,0x55cfbb18...3f359526,2,3712.36669469,3712.36669469,0.0,7424.73338938,1,2,normal review,manual review,,,
0x68ea425b119677b73f33022fe7e55af0964d2994,0x68ea425b...964d2994,2,3685.89887631,3685.89887631,0.0,7371.79775262,1,1,normal review,manual review,,,
0x727375f4266b7f1c4f1201964905896a638e1215,0x727375f4...638e1215,2,3672.44922301,3672.44922301,0.0,7344.89844602,1,1,normal review,manual review,,,
0x872c5334e5999aa7a3f11b2819d3cc57cf27b8dd,0x872c5334...cf27b8dd,2,3646.94256332,3646.94256332,0.0,7293.88512664,2,1,normal review,manual review,,,
0x78c76b6814a2dc209a91f2c114e28ea98d2d3f96,0x78c76b68...8d2d3f96,4,3642.37890625,3642.37890625,0.0,7284.7578125,1,1,normal review,manual review,,,
0x4a42bb9e5014a7f82dd03f585dd05e7cb53f17b0,0x4a42bb9e...b53f17b0,3,3536.8912267,3536.8912267,0.0,7073.7824534,3,2,normal review,manual review,,,
0x03f8c406db9c9f839817d415dd22b154593349cd,0x03f8c406...593349cd,2,3520.39163922,3520.39163922,0.0,7040.78327844,1,2,normal review,manual review,,,
0x83c091b426f1fef62769e33dae134f4f51990796,0x83c091b4...51990796,2,7000.0,0,7000.0,7000.0,2,0,normal review,manual review,,,
0xb87156691aef1ced6e73c8cd63e3844494bb76c9,0xb8715669...94bb76c9,3,6999.81677972,0,6999.81677972,6999.81677972,2,0,normal review,manual review,,,
0xef69d019d7b5b49450d1e36a61bb12a66444654c,0xef69d019...6444654c,2,3473.82943794,3473.82943794,0.0,6947.65887588,1,1,normal review,manual review,,,
0xa47b1fc5ed4b296dea37806120d9bcefccd80ba6,0xa47b1fc5...ccd80ba6,2,3447.37626042,3447.37626042,0.0,6894.75252084,1,1,normal review,manual review,,,
0x09e2ae78d269cec788c53952c78a925623a955c7,0x09e2ae78...23a955c7,2,6879.12561701,0,6879.12561701,6879.12561701,2,0,normal review,manual review,,,
0xe659bd8e6b72eae1012940c6f54678e9a723459e,0xe659bd8e...a723459e,2,3423.13282438,3423.13282438,0.0,6846.26564876,3,1,normal review,manual review,,,
0x99105bbf7e421e20c74a1f4b62254f72f14faf48,0x99105bbf...f14faf48,4,3417.43,3417.43,0.0,6834.86,1,1,normal review,manual review,,,
0x2aa3185ed5776ae255bf9d30cdc78ae8273fe139,0x2aa3185e...273fe139,3,3416.52167228,3416.52167228,0.0,6833.04334456,1,1,normal review,manual review,,,
0xeed9e076561480fece3561abe1309114bf081f30,0xeed9e076...bf081f30,3,3414.74058582,3414.74058582,0.0,6829.48117164,3,3,normal review,manual review,,,
0x620eed40877a9512d6dbac1d65924370133db4bd,0x620eed40...133db4bd,2,3371.82237231,3371.82237231,0.0,6743.64474462,1,1,normal review,manual review,,,
0x56fab79fab8745393bca8085c4f1d0f41c8bf970,0x56fab79f...1c8bf970,3,3662.0,3062.0,600.0,6724.0,1,2,normal review,manual review,,,
0x274a863ce952787b3dcd927bcd6c46685f02a3ab,0x274a863c...5f02a3ab,3,3293.53336953,3293.53336953,-0.0,6587.06673906,2,3,normal review,manual review,,,
0xe188473ca97eba54395d91ad164758eeb252e33f,0xe188473c...b252e33f,3,3272.71292788,3272.71292788,0.0,6545.42585576,1,1,normal review,manual review,,,
0xbadc9959058941e02aef0447acbd0ac687facfe0,0xbadc9959...87facfe0,2,3224.5093601,3224.5093601,0.0,6449.0187202,2,1,normal review,manual review,,,
0xbf2057fc85c03c03cd4d58976ef7650875a4c6da,0xbf2057fc...75a4c6da,2,3195.26248956,3195.26248956,0.0,6390.52497912,2,2,normal review,manual review,,,
0xa51bfb262f24894f76e42e978903d542287ceda5,0xa51bfb26...287ceda5,2,6352.69968326,0,6352.69968326,6352.69968326,1,0,normal review,manual review,,,
0x4dce3cfb02ce85110540aeefc1d93359fe87eeb0,0x4dce3cfb...fe87eeb0,3,3162.22850232,3162.22850232,0.0,6324.45700464,3,1,normal review,manual review,,,
0x089d17158b25f707f4af88eaf50195cd05b79aba,0x089d1715...05b79aba,3,3123.34575,3123.34575,0.0,6246.6915,2,2,normal review,manual review,,,
0x7a5629ee66a34a145fc6bf6912a041c8d0037e98,0x7a5629ee...d0037e98,5,3934.73198783,2300.0,1634.73198783,6234.73198783,1,1,normal review,manual review,,,
0xa058278b50e03f41efde2b30075cd009cd981c11,0xa058278b...cd981c11,5,3092.16738,3092.16738,0.0,6184.33476,2,2,normal review,manual review,,,
0x14e03b13738c06bb1a99de354576594d8a861bc2,0x14e03b13...8a861bc2,3,3081.92840419,3081.92840419,0.0,6163.85680838,1,1,normal review,manual review,,,
0xaeeca1f1911ceb3b052b38ee86dad35c543c88a0,0xaeeca1f1...543c88a0,2,3431.07764064,2725.72932964,705.348311,6156.80697028,5,1,normal review,manual review,,,
0x14010a5945562ab4ed5fdfe0de86c6f2d23ce33b,0x14010a59...d23ce33b,3,4079.52,2009.52,2070.0,6089.04,2,1,normal review,manual review,,,
0xe0dfc2aaa1e413b932f95d274b57cae294b268cc,0xe0dfc2aa...94b268cc,2,3024.51706452,3024.51706452,0.0,6049.03412904,1,1,normal review,manual review,,,
0xd16fd3146ca273b92f77cbb80674d172576787b5,0xd16fd314...576787b5,2,3014.92886991,3014.92886991,0.0,6029.85773982,1,1,normal review,manual review,,,
0xeb997170476ba1ee8c5db13ffbde1e98ceded079,0xeb997170...ceded079,3,3014.92886991,3014.0,0.92886991,6028.92886991,1,1,normal review,manual review,,,
0x33d9acd4f911663c03f42b352d654e790db53375,0x33d9acd4...0db53375,2,3001.86738375,3001.86738375,0.0,6003.7347675,1,2,normal review,manual review,,,
0xf4747bc7d837d5017ba244e942483961c244c822,0xf4747bc7...c244c822,2,3000.0,3000.0,0.0,6000.0,3,2,normal review,manual review,,,
0xdec0f1ad54368d7a7aa39bff5f6fa5c9dd300a0a,0xdec0f1ad...dd300a0a,4,3000.0,3000.0,0.0,6000.0,1,1,normal review,manual review,,,
0x7777baf1a8f13fa5f22c46d1661fe9f750f0695f,0x7777baf1...50f0695f,3,5964.8667773,0,5964.8667773,5964.8667773,1,0,normal review,manual review,,,
0x5cb6b4cac72cb0e881b725364a08c66b57a3eb12,0x5cb6b4ca...57a3eb12,2,2958.93677924,2958.93677924,0.0,5917.87355848,2,1,normal review,manual review,,,
0xe4280cd838881c80b45959ff98c221c38fc95a7d,0xe4280cd8...8fc95a7d,2,5882.46183354,0,5882.46183354,5882.46183354,2,0,normal review,manual review,,,
0x45ca8f6d7b6cdd13effb1cd06829d1d9273a8913,0x45ca8f6d...273a8913,2,2936.78155015,2936.78155015,0.0,5873.5631003,1,1,normal review,manual review,,,
0x3d139a2f70f0d223319d05544ce939d744a0b247,0x3d139a2f...44a0b247,2,2915.24233376,2915.24233376,0.0,5830.48466752,1,2,normal review,manual review,,,
0x6debeafece0edf876c4a4b8eff6dd684af416597,0x6debeafe...af416597,2,2911.50054858,2911.50054858,0.0,5823.00109716,1,1,normal review,manual review,,,
0xf9a3568b4b04a580f121e08b2e72b6f8dcc16f03,0xf9a3568b...dcc16f03,2,5736.58305875,0,5736.58305875,5736.58305875,2,0,normal review,manual review,,,
0x20d6f1e78413bb409660ae67907b77450c2dbb17,0x20d6f1e7...0c2dbb17,2,1668.22872988,4037.05200597,-2368.82327609,5705.28073585,1,2,normal review,manual review,,,
0x3dffd959c6fe3fea56ebf533fc8da5e506c7f493,0x3dffd959...06c7f493,3,5696.89685339,0,5696.89685339,5696.89685339,1,0,normal review,manual review,,,
0x41abd97c579d2a8a3496d1c03323fc8ae6fb66d5,0x41abd97c...e6fb66d5,3,5659.63,0,5659.63,5659.63,2,0,normal review,manual review,,,
0x868ceed4249d5168c002efc78b6a1a028e708d74,0x868ceed4...8e708d74,3,2806.72251608,2806.72251608,0.0,5613.44503216,1,1,normal review,manual review,,,
0x976bd04478956de18744126b46e77060a2de6160,0x976bd044...a2de6160,4,5500.0,0,5500.0,5500.0,1,0,normal review,manual review,,,
0x003729bab128fab78e4e61291bffba98aefe51b2,0x003729ba...aefe51b2,2,5459.91183758,0,5459.91183758,5459.91183758,1,0,normal review,manual review,,,
0x9e09dc51ad3b33464093f5505b81bc96e2eccde0,0x9e09dc51...e2eccde0,3,2725.72932964,2725.72932964,0.0,5451.45865928,1,1,normal review,manual review,,,
0x7f9f7919c770ffc7080d0138677aed7ec0d2c9e5,0x7f9f7919...c0d2c9e5,3,2724.46545039,2724.46545039,0.0,5448.93090078,2,2,normal review,manual review,,,
0x1c5160cb800fddf06bcfe91fa47d405f010e9407,0x1c5160cb...010e9407,2,5437.81501816,0,5437.81501816,5437.81501816,2,0,normal review,manual review,,,
0xe2ac107102932b23a67c313f8ee8f919c75637ae,0xe2ac1071...c75637ae,2,3262.70906862,2155.38930643,1107.31976219,5418.09837505,2,4,normal review,manual review,,,
0x7764b4ed4c001e50b3ac9eb1bb53a958994d1c7b,0x7764b4ed...994d1c7b,2,2704.66239852,2704.66239852,0.0,5409.32479704,1,2,normal review,manual review,,,
0x69ce00a846985ae51f607e155eae90e069cea17f,0x69ce00a8...69cea17f,3,2699.1687218,2699.1687218,0.0,5398.3374436,1,1,normal review,manual review,,,
0xe59ef3685d8cfa3c1cf7b55183ed4886474dc367,0xe59ef368...474dc367,4,3162.22850232,2179.358,982.87050232,5341.58650232,1,1,normal review,manual review,,,
0xead15db033b7bcd2f1cf192c098b745758808bc9,0xead15db0...58808bc9,4,2667.58084674,2667.58084674,0.0,5335.16169348,1,1,normal review,manual review,,,
0xd6eb722d330d7915220d34bbf5a076c2b1929882,0xd6eb722d...b1929882,2,2660.9023387,2660.9023387,0.0,5321.8046774,1,1,normal review,manual review,,,
0x923a88ac4ef17a4e47d8901620f69b8b423ddd97,0x923a88ac...423ddd97,3,2646.35309517,2646.35309517,0.0,5292.70619034,1,1,normal review,manual review,,,
0x8256e6ac5a1a2d5bad304deb2ce0837a24328e9f,0x8256e6ac...24328e9f,2,2909.22140645,2372.59279978,536.62860667,5281.814206229999,2,4,normal review,manual review,,,
0x3360c73f36eddc57fca4c4bc47f04ed279f7d5c6,0x3360c73f...79f7d5c6,2,2631.25105965,2631.25105965,0.0,5262.5021193,1,1,normal review,manual review,,,
0x9ce496914deafec793a987191c73a06112c19324,0x9ce49691...12c19324,2,2627.85533355,2627.85533355,0.0,5255.7106671,1,2,normal review,manual review,,,
0xf414d5d88e70ce369262cfad0986236500dc5122,0xf414d5d8...00dc5122,3,2620.71859082,2620.71859082,0.0,5241.43718164,1,1,normal review,manual review,,,
0x0fbcea9678f7eddb7a9703c1cdb76a19c65a99c2,0x0fbcea96...c65a99c2,2,2616.20718106,2616.20718106,0.0,5232.41436212,1,2,normal review,manual review,,,
0xc3ac8b5ed9c5b6d0854acb6a1296cb7f4dc9c709,0xc3ac8b5e...4dc9c709,2,2586.39011381,2586.39011381,-0.0,5172.78022762,1,2,normal review,manual review,,,
0x8c7d0f5ce98b1a5af17653db17ded276445724ab,0x8c7d0f5c...445724ab,2,2578.92834748,2578.92834748,0.0,5157.85669496,1,2,normal review,manual review,,,
0xb0985b8f3a2246e37f8bb5920286ecf6d2b9c46e,0xb0985b8f...d2b9c46e,5,5136.42893952,0,5136.42893952,5136.42893952,4,0,normal review,manual review,,,
0xb36804d6ae53983eafadfede0f3d994057f13268,0xb36804d6...57f13268,3,2563.01899574,2563.01899574,0.0,5126.03799148,1,1,normal review,manual review,,,
0x5b1d6639363bab3c2d873c12ab556ab5b298d784,0x5b1d6639...b298d784,3,5080.88,0,5080.88,5080.88,2,0,normal review,manual review,,,
0x5cbdef0e01861915555f95f6cceed1e397d689fb,0x5cbdef0e...97d689fb,2,2528.16320357,2528.16320357,0.0,5056.32640714,1,1,normal review,manual review,,,
0xa2fde9de6e6ebfe068d3ec0b515669817a9c3808,0xa2fde9de...7a9c3808,2,2528.14573711,2528.14573711,0.0,5056.29147422,1,3,normal review,manual review,,,
0x9576f2cc3f5896fba882430c3a764c654cc6170f,0x9576f2cc...4cc6170f,2,2523.3363652,2523.3363652,0.0,5046.6727304,2,1,normal review,manual review,,,
0xbdb30ccb0717455acf1369e51be873baa2d6fad4,0xbdb30ccb...a2d6fad4,3,2519.43942927,2519.43942927,0.0,5038.87885854,1,1,normal review,manual review,,,
0xb5cc1412bce2ccc1e4519b2f6e34ae0b57128838,0xb5cc1412...57128838,3,5010.62199847,0,5010.62199847,5010.62199847,2,0,normal review,manual review,,,
0x5d295817125d6330b9f04a1c469960b42151f486,0x5d295817...2151f486,3,5000.0000072,0,5000.0000072,5000.0000072,1,0,normal review,manual review,,,
0x5c4a0fc2c04d2d7a8a499faa48c49412b3a22431,0x5c4a0fc2...b3a22431,4,2500.0,2500.0,0.0,5000.0,1,1,normal review,manual review,,,
0xdcf2e1f17e7772f08937e704853f9a9f888079a4,0xdcf2e1f1...888079a4,3,2958.05148446,2029.2826611,928.76882336,4987.33414556,2,2,normal review,manual review,,,
0xfc74730e5b7d55969a062dc803c9a8115a81658f,0xfc74730e...5a81658f,3,2478.64958515,2478.64958515,0.0,4957.2991703,2,1,normal review,manual review,,,
0x3ebb21b845b3a276821d12d89563ab11b76904c5,0x3ebb21b8...b76904c5,2,2421.28559023,2421.28559023,0.0,4842.57118046,3,3,normal review,manual review,,,
0x14b03cc0a35e8c98396876db1cc4c3cc6acc0d7a,0x14b03cc0...6acc0d7a,3,1220.34289946,3532.06599871,-2311.72309925,4752.40889817,1,3,normal review,manual review,,,
0xbadc0de76438f9524d42c219b390636196bfbdfc,0xbadc0de7...96bfbdfc,2,2350.94379748,2350.94379748,0.0,4701.88759496,3,4,normal review,manual review,,,
0x288c795c9707e37a946090a59d6dc2802107ed91,0x288c795c...2107ed91,2,2347.9001308,2347.9001308,0.0,4695.8002616,1,1,normal review,manual review,,,
0x44b72388e6073fa86f791872af00a0905d16307e,0x44b72388...5d16307e,2,4638.09173028,0,4638.09173028,4638.09173028,2,0,normal review,manual review,,,
0x4620bce17941a06abe476aee02397e122cf516fe,0x4620bce1...2cf516fe,4,4620.37887719,0,4620.37887719,4620.37887719,2,0,normal review,manual review,,,
0xf9dfd8fab0c7b2ce060ecef5c710e7d790df747f,0xf9dfd8fa...90df747f,4,2295.84,2295.84,0.0,4591.68,1,1,normal review,manual review,,,
0x2e58e283f1ace4e07d2969f454b35dffb4aa21f9,0x2e58e283...b4aa21f9,2,2285.3272391,2285.3272391,0.0,4570.6544782,1,3,normal review,manual review,,,
0xebaae19731eeee5fef199bc4fc37d530de9fc159,0xebaae197...de9fc159,3,2266.04736536,2266.04736536,0.0,4532.09473072,1,2,normal review,manual review,,,
0xf1ce3936e4cebaa5e6f5767a8aada01ae1d0ba74,0xf1ce3936...e1d0ba74,3,4514.32431392,0,4514.32431392,4514.32431392,1,0,normal review,manual review,,,
0xb92a6cf1f644dd180c7690bd6e4f57cc1493f4ca,0xb92a6cf1...1493f4ca,2,2256.40210119,2256.40210119,0.0,4512.80420238,1,2,normal review,manual review,,,
0xf1ed83b1ac413f78cce446d82640885641562428,0xf1ed83b1...41562428,3,2234.62842848,2234.62842848,0.0,4469.25685696,1,1,normal review,manual review,,,
0x08460687ad8abf415f9b14ef0d9d09fab429d9a0,0x08460687...b429d9a0,5,2233.39,2233.39,0.0,4466.78,1,1,normal review,manual review,,,
0xa62b7abe42dd988591cd91a026da1c291cb9aaf9,0xa62b7abe...1cb9aaf9,3,2190.87943938,2190.87943938,0.0,4381.75887876,1,1,normal review,manual review,,,
0xce8060c544b614ba3e702c6498371c77032eefc1,0xce8060c5...032eefc1,4,2190.87943938,2190.87943938,0.0,4381.75887876,1,1,normal review,manual review,,,
0xdce053c5682f2560f8efe0707cc9ccd25a70c755,0xdce053c5...5a70c755,5,2190.87943938,2190.87943938,0.0,4381.75887876,1,1,normal review,manual review,,,
