recipient,first_block,amount_cell,txs,share_of_total_out_percent
0xdd194635e99882b70b63a857f534c20f1a863a6a,35048160,990,1,0.01979960400791984160316793664
0x75791ca54bb2d8e7172c3d58a215d03be58e48a6,25585764,988.727311,1,0.01977415073698526029479410412
0x0f198a761bb98cb755f6104a2ed7287d06e8b179,34206817,988.395688524542948658,1,0.01976751842012245652402951941
0x90263668c93e5e183b66b0f1edf9f54f5185455f,23794283,985.6575,1,0.01971275574488510229795404092
0x249f2a76732eba88812e6bba0e2f3617b1f426df,28404057,983.3,2,0.01966560668786624267514649707
0x6fa2a32ff0dd8fc8af735b30b0b5441efbc5e572,23284548,983,1,0.01965960680786384272314553709
0xc44102d2142448175e4b0aea9ccbc641d42ec886,37316598,982.153287,1,0.01964267288654226915461690766
0x2f57a9e2a72bf9da50ca5a73a043cf6d23cfbbcb,36334817,978.5,1,0.01956960860782784344313113738
0x2da118e4e4432621b83a7101c84e0134b89bd40b,34824246,973.75,1,0.01947461050778984420311593768
0x82d99d98115565d2a58e99fc53704cee56e3c0de,27730971,973.066,1,0.01946093078138437231255374893
0x021d4fc4c509adee5e81327a19742db0b43b0c50,22885644,972.645,1,0.01945251094978100437991240175
0x984e7640f914f5ce325a5f54bc583a8eab671974,24819463,972.2017,1,0.01944364512709745805083898322
0x5c8c519086b216cc5dd3c805a4812ef494089fd7,29707882,971.578838923042321398,1,0.01943118815469775247291054179
0xad1745df42a393b0f91e4274332b574a5423f17c,27519354,970.7440049856,1,0.01941449180987580248395032099
0x9e7a62a4180c4d42c8a570d23b9f75dc11a13479,27343308,969.95,1,0.01939861202775944481110377792
0x1721827eb424f13594988b96f998ac0ddddfef00,27063547,968,1,0.01935961280774384512309753805
0x2cbfb216602a71fc7567455295e70fd5eecadb46,36963910,966.945673525360187154,1,0.01933852669997320427899442011
0x18f9d68c9bc4334c1ce0fa9b0134168b5b2cd8ce,27453580,966.564,1,0.01933089338213235735285294294
0x8c306710822a5f295f2d9af9d61283d4af610b78,28002418,960.6091,1,0.01921179776404471910561788764
0x76c201eb04e797d5a3991704d7b9f9306947770b,24876223,960.545,2,0.01921051578968420631587368253
0x28a8d17f25cfbdfe00c2c9be8f93ca2d54dadf1b,36928280,959.55,1,0.01919061618767624647507049859
0x830dc7165fb45d8a21cc40ce58e7be48f54d7733,23514689,959.5,1,0.01918961620767584648307033859
0x87fe928db5f072710cf5b750fbd2e40ebe84649d,22996201,958.682,1,0.01917325653486930261394772105
0x2f6f02ced513858d95f3687a6ff18cb38ddbaabb,24794985,957.6,1,0.01915161696766064678706425871
0x2c27c8dd31d0b1462828dcabe51a528d6b67efaf,29705757,957.0027,1,0.01913967120657586848263034739
0x426503b69534f407fb806ba5d57291a15d03388f,34961608,953.785999027221190601,9,0.01907533847377494831305373893
0xf6f5d623a16d9cdea9543558761621a92ea08fe5,27277016,950.0095,1,0.01899981000379992400151996960
0x0d723dea3ae81b91bc296c6bfeacb99adb4317e3,36784693,950,1,0.01899962000759984800303993920
0x35b10692ffd4744467b204dfce2d023438e67782,36150581,949.355751189246212434,1,0.01898673528907914266582668347
0x003dce664ae4a74157e62c10810599e68619e96e,36956225,948.1,1,0.01896162076758464830703385932
0x164fe2f22bc9e80f44595aadc58adc9db1daeec7,25177168,940,1,0.01879962400751984960300793984
0x2b1dcc1ca7e9737aac31c3e93b81d25d340b8eaa,22872950,939,1,0.01877962440751184976300473991
0x9a59991534a6447e7d0d10aebf5810dbbeb5988a,36861171,935.390092690306674522,3,0.01870742770525202844987100258
0x937cd7a64f0bd92e22aa1170b71b817e81418248,25589755,930.57338,1,0.01861109537809243815123697526
0x4ff740970fd077d225d30f151593d419224535e1,24874686,929.29252899,1,0.01858547887022259554808903822
0x28cb1741936e95fc1e6ffe2f46901ce970355192,33913484,928.0546,1,0.01856072078558428831423371533
0xd47aa1938c73aabb42100a8f2d872f6058c49904,34634845,927.618,1,0.01855198896022079558408831823
0xd61d037caa8358d6a24def1f3c19d152ff1cb6a3,36902962,922.5,2,0.01844963100737985240295194096
0x646510f6661167a242e24a9d49e4f02b26a75feb,24833606,920,1,0.01839963200735985280294394112
0xe22a851e4b5333c7cdc8422ad80bcbb7a640997a,35272844,913.050120220301389145,1,0.01826063719166219453900921982
0xb047f3d9e1d6fbfbb4e960db9a1827540638e137,22849902,909.83,1,0.01819623607527849443011139777
0xd50c191c6b47867d5019b9e9962467eebbf55003,23140348,908.2,2,0.01816363672726545469090618188
0x3909f9b3f27fea3e2b8a7a3a9e6262df374ac93b,23673236,900.39575,2,0.01800755484890302193956120878
0xc90f419f3706869333d65145067901101d4ca3f3,27285166,891.877,1,0.01783718325633487330253394932
0x08521dcf10b08387fc8a96d4dadd665502121de8,36900556,887.25229012,1,0.01774469090858182836343273135
0xca850751e5879741b580487cce61a41766c352ef,26679602,885.6375,2,0.01771239575208495830083398332
0x5cd458b203b71939d5dbaf8bc94d5f455fc59e3c,33918006,879.94713100657736946,1,0.01759859064831858101757964841
0xa5587aec16f82b16cccbbd2e60e9648834db63a9,24847261,874,1,0.01747965040699186016279674407
0xadad18b1f5447d0fb6dd3eeb5c7132068af50c82,36858500,872.024812268815414962,1,0.01744014744242745975004499910
0xe027bd0b0719acc41defa516dfc3f9a44da52896,36971644,871.68264,1,0.01743330413391732165356692866
0xde671485fa548607039000c58b201cb4cc71d79f,23578726,869.6484825050353,1,0.01739262179766475270494590108
0xd81799a2d94382ce042dd977b82f2dbb3689f537,36937299,866.891214098559141907,2,0.01733747753242053442745145097
0xa91585c41554014971742f347e47ea35bb33efc6,23015449,866.61,1,0.01733185336293274134517309654
0x2e3e8fb8cbd41261e82b80997fd177297b8ff539,36931341,865.199419878667803656,1,0.01730364232472686153588928221
0x6f12438d86ea66f6d419fd65dbe9846283397062,25796936,860.4382427969157,2,0.01720842068752456350872982540
0x1d3cc42befaf666fa4abe9707a8aacf356bb5db1,27338634,857.5181169,1,0.01715001933761324773504529909
0xa5be95c235d63f3db4c57f6ec5fccb92753f8d8b,36249329,856.300161908230205074,1,0.01712566072495010509937801244
0xc5a1d1eb128aa9771d2c50b457a98682abee70a7,35847063,852.38692574512524752,1,0.01704739756695116592708145837
0x6533d010a7f8d1b303d77115a16f60b8b3840b1f,36046958,850,3,0.01699966000679986400271994560
0x14963184003a185d1a10dddb0930664b0b13f703,24009201,848.4,1,0.01696766064678706425871482570
0xd7ff58dbcaec9d2c43ccef340a40da7f2335a55a,36921804,845.5,1,0.01690966180676386472270554589
0x33c6e8c3c40f04a15be14dbd932a9b3449440381,36333925,842.356483185547616128,1,0.01684679272785639519465610688
0x7add4d977a701a83a51a3d6101fd72e54d6ea6b6,24852234,837.2637,1,0.01674493910121797564048719026
0x6ef88338d24af3909df764b903836989d6eb64bc,28836959,833.343359843286149145,1,0.01666653386618839921491570169
0x51663254f98f8a18b03197ac93b5c9004ba1ffdb,35684867,833.04081630354242013,1,0.01666048311640852023219535609
0x440cebb136396ac599002a1f87a80e92d75b4ca1,36485398,830.687221908762163908,1,0.01661341216993184464126717466
0x5b6ce29dc2cb96dc6d53b6722e4cd69e49603ba3,27321018,828,1,0.01655966880662386752264954701
0x9e64c10b759bf43296066d746375c4aaacad895c,25758604,816.1595,2,0.01632286354272914541709165817
0x5e910a62449b56d56fe2d1812a3b45e84d6334ce,25603142,810.9266418467599,1,0.01621820847276574268514629707
0xe40892951c441ef66596c54c04b8051be5633af5,35478870,808.362877828843862416,1,0.01616693421789251939793204136
0x5650e36420e866f2bd13a4d6790027e7769bedcb,24447827,802.75,1,0.01605467890642187156256874863
0x09d260f0a7b87918a583cf2797a2e51ba803cc99,23278646,801.1912,2,0.01602350352992940141197176056
0x430b3be9d982f09719a41c02d45da16273d0d66e,27547829,800.290297,1,0.01600548583028339433211335773
0x466f81fbce3a11c782f5621f0fa94a5f2fa84813,27278654,800,1,0.01599968000639987200255994880
0xe2357b8a6cd5071fedc58396bc28441450defafd,24818239,799.8274,1,0.01599622807543849123017539649
0xf2bb7502019866cc9a9083ed51e0fd12bb0608ab,37381221,798,1,0.01595968080638387232255354893
0x21df08c87105e029c32b855b61e6c4b82370d29e,36166447,796.007243467477472267,1,0.01591982647282009304347913042
0x7889dc33d6e3e1e82778b492e44863a2d2ee23a2,33236654,793.861885398596554485,1,0.01587692016956853971890562189
0x82d5eea9578351e0c4e304f8b2849760be5f278e,37049516,793.731677587020817398,1,0.01587431606541910796580068399
0x6c4768a9af484c6d0e0bb26ddf51e3bb0a425a04,35940452,792.805650414365478408,1,0.01585579589236946217891642167
0x6a7cb0a40a0db0acb94a587ca05d13c6c334a113,25598258,790.798413281585,1,0.01581565195259264814703705926
0x347113c4ec42f6610b5348e908ffea04f7f4f651,27634169,788,2,0.01575968480630387392252154957
0xd69ddab1d3c869e2567c71e0457663c36e2f183a,22850052,783.0110696696265,1,0.01565990819522862542749145017
0xf66d1731bc269a91f3e403cc28daf319344165ba,36844534,774.25,1,0.01548469030619387612247755045
0x5e3e85ac6cedf06d6206338eec4d4e8cda95b16e,33700989,771,1,0.01541969160616787664246715066
0xc0055ac3f7b72311bd24f6f58bc5e4332e734ea1,35949904,765,2,0.01529969400611987760244795104
0x8d6ed9a4db0f1d7fdb6aa75b344296f131c21ee2,35987781,764.45,1,0.01528869422611547769044619108
0xaabdaa74455bf2321416a7c869cb0c4d8247ff1d,37196363,764.089143706527334006,1,0.01528147724458565496702065959
0x0cf209ca8ae9d2311108b70bd69068b8bbf727ae,36768214,761.178133,1,0.01522325819483610327793444131
0x6cc294817143747311992e2bef9498a915e2081b,36511420,760,4,0.01519969600607987840243195136
0x66bbd850b661b2f2d8957dbe6be31dd7f756fe1f,23764425,756.4,1,0.01512769744605107897842043159
0x2e326404215477a992bc53d0adfaf3a8929f079d,23481351,752.25,1,0.01504469910601787964240715186
0x3f026512197f6d3ea0ca10f8372e38d8af98c71e,23752412,747.3832,1,0.01494736505269894602107957841
0x83c2a440932f6b628d951e204bac6a2516db6a8b,36123438,744.903015538982461675,10,0.01489776235553253858272834543
0xeecc2cbfaa567a4d4db8d423eda0c46f9c6e6cf7,36848191,743.13455496955010114,1,0.01486239385151397174336513270
0x8041ac176ef836ce97bfd6fc6a0098850f097747,36934243,734.466314214432401038,1,0.01468903250363857524925501490
0x5a73b0b3d3e12eaa6bcf909f77df38577c62e571,36028384,733.798841778265738274,1,0.01467568332189887678794424112
0x3a74343e9d5db95d067e60c215655e3926653e6a,23276678,733.05039183,1,0.01466071462230755384892302154
0xc2b87cc5537768addd5fa025e50e0f991e0471eb,27985586,727.6714661990572,1,0.01455313826121591968160636787
0x52adaa6bf756291a9eafef249098f9fc52bb2a43,29841313,727.4,1,0.01454770904581908361832763345
0x3e7ed27b93b91020d4b6887a271c8ec5ead8849d,37749883,726.894706101271785435,1,0.01453760336995803654796904062
0x060db18670f20ba0dc3979e754f4415e32ab25c0,30009957,725.8,1,0.01451570968580628387432251355
0x92c337c9dbc54dc611cb4c2a6c62844df8225b02,30167777,719.999578081794276953,1,0.01439970356756453424837503250
0x014a8ddb981ec5f32f0bb08aabf3c78142f31b59,27286059,719.314734868550175,2,0.01438600697723145887082258355
0x34573386c8f56fbb4f50e3b9115b8d22d9bacf9f,36040156,716.207172800719338616,6,0.01432385697887480927613447731
0x304953afedf3b133c51dfe50e74f4bcce1496ee2,25421286,713.89,1,0.01427751444971100577988440231
0xe4704ef3f7989e7def181777e78c48ca6b19f1e1,36722865,711.2485,1,0.01422468550628987420251594968
0x338dc647146da0ee7a73ad7ff363b25f1a3b5590,22858774,708.8,1,0.01417571648567028659426811464
0xdf5464b21a845e58fbab6c5d6f80bde7a21432a5,30908670,708.529463515729973171,1,0.01417030586419731551710965781
0x952815ea349a0c10db5d854a16a27d768e85053e,27348818,708.5147319820278,1,0.01417001123941576768464630707
0x647de71c58cc000b7f4b4fa2e8f6ab1088f4092d,35986923,707.75,2,0.01415471690566188676226475470
0x541167734584ddaa4ba253ab05df305966c48205,28127279,706.8,1,0.01413571728565428691426171477
0x13408db30f6b758036c405f6c9292dd151830034,34209444,704.076551701510875054,1,0.01408124940904203666034679306
0x89479b8e73d4237b1f75c09f59c27f3d7a071317,22854961,700.5646301179083,2,0.01401101238211052378952420952
0xf9c66ea713193043b461ad05a9d65cb006f08e07,23098521,700.29827214,1,0.01400568532909341813163736725
0x2ec32aa0601bec7421a742c50e96cf76d7d20f69,36299461,698.61765,1,0.01397207355852882942341153177
0xcb3b366ced5ab2170d2ac72a5a97c4747e9186d8,22872708,695.058489715851,1,0.01390089177648149037019259615
0x0f3c0e1223ab1d79abd5efa8543c22f063fcb0d2,37653152,694.650783928471958233,1,0.01389273782381296290540189196
0xa060c8f31b4b0ed5c91a6a7fc31c8b8a4a9d0ecc,37014960,689.603750756592402957,1,0.01379179917914826509383812324
0x7edefe7b96c4523b7d446a795cc30373f49b16f8,36836860,684.665,2,0.01369302613947721045579088418
0xeaa60b9aa437cac3d8ca5330aadf44d6f6888888,25588891,684.63,2,0.01369232615347693046139077218
0x69b2a6e029a875e426fe41cf379b63d2cb57b208,34436348,675.9848,1,0.01351942561148777024459510810
0x8881d8cc82754fa634c9c938a6c6697b057a2e05,35098289,671.65,1,0.01343273134537309253814923702
0x2c63805c06033e921e2ef701ce09d113c8a229da,34208880,671.50814861265293718,1,0.01342989437436557143217135657
0x6ae52630c893e508fa7706582cf3dff1e67677b9,32691248,671.371994282991360826,1,0.01342717134223298255686886262
0xeb1127e6c774b9c9760f311c5d54a72fc0b84b74,36873872,667.107954952074001918,1,0.01334189226119625611323773525
0x1ef1b39b523aa7d537b794086a77aa27feda712b,36008776,665,1,0.01329973400531989360212795744
0xcdecb925ed19beb49cd2c0842514ab5ad7fcec19,34005570,664.1,1,0.01328173436531269374612507750
0x9d27a8b01debb56e4c0815ecd08fc572e22fb721,36126868,664.05,1,0.01328073438531229375412491750
0x3bdc086589e29efa1a021047a66050b8f0472fab,36924855,663.745997240695940442,3,0.01327465445172488431115377692
0xe926dd9ba1c68ec17ecc7711555e307d9f288fac,25588376,662.35164,1,0.01324676786464270714585708286
0xe11ac16d866e82174a5d842d2281920a47fe3c16,29707738,662.027124783679738938,1,0.01324027769011979238291234175
0x038b9fb40c6f1b9a487f2171126eb3dd91e8cb7b,27286796,660.0391491838885,1,0.01320051897329830403391932161
0xe4a72833966ff0d46bfd688f62d0c36ebf6888bf,29686040,659.942580767668417806,2,0.01319858764360049634619307614
0xd9dad41e8dd5e7658bc64f311d6b4bb886de6c7a,27280562,659.6911627102,1,0.01319355938301633967320653587
0xd7901f83ec0abc97ea49c73190defa8fa22c928d,23253358,658.6106064222192,1,0.01317194868947059458810823784
0x91ad6ab4fa49e0a9ab62183f223291e4880b0a9a,23469087,656.3036,1,0.01312580948381032379352412952
0xb0ffd3c8a4dc263673d33800d6d6a964336071d0,25649466,652.566365,1,0.01305106627867442651146977060
0xa2ef85e0957ef9f1dca01c621d3320210cf09010,36748350,650,1,0.01299974000519989600207995840
0xd6158b3109b1697c58b553cdf1d088eedf836413,36556078,649.14240299231542344,1,0.01298258840807814690586188276
0x4f718684b5d3b1ff83564f8ccf57afc8f4189b5b,36771695,647.9,1,0.01295774084518309633807323854
0x1f2633723f16ac580fd9a98f9ea4144885cb5682,34549953,646.215257846404501368,1,0.01292404667599457013595728085
0x9df4963734838f02af6bb46e100932a90ac69256,24903931,644.25,2,0.01288474230515389692206155877
0xa011c90a28cd7a8718f7c4484ec48ca9db3497ef,38112110,640.301226546921496602,1,0.01280576841557011852966940661
0xc76b229453cc728813bc395ff3b8cdb857b1d4b8,24981795,637.54025,1,0.01275054998900021999560008800
0x7a35096fa849e0188ad7f02c507f3d693540cde6,22850045,636.802,1,0.01273578528429431411371772565
0x8ee791187084d451f338478004fe89cfb63fc8fc,26910147,634.9568553872978,1,0.01269888313008335433291334173
0xc5719cf0e8d5eca56ae8968b53658b1d3ece05fc,37084722,633.717,1,0.01267408651826963460730785384
0xc2d7345221e3c6afcff9b8916f4b2ae73d0e2dff,33779489,631.46295,1,0.01262900641987160256794864103
0x5714f3c0df4161fa4c7193cafcfbfdef6bea0fc2,36775466,630.860174039645454221,1,0.01261695114177007368294634107
0xcbe1e74398706f23cc0ddf2eec3ed18602b93e5c,27520082,629.6775561791109,1,0.01259329925759706605867882642
0x633290781e50f351e86bdd8be480969d2e54ce3e,33904643,627,1,0.01253974920501589968200635987
0xc70ff7473474edfddc56212578a38ab38cfc01fa,23778064,626.43677762219,1,0.01252848498274414511709765805
0xed92d78d75c1b1b95cdc6282f79505f7edabed02,25690232,626.1432013501495,1,0.01252261357473149537009259815
0x20cd761b9c54b83e36d20b77fdcef4abc456b984,35860156,624.94607573730444449,1,0.01249867154131526258454830903
0x4fb65eba6ba40ea6dbdf6a13753a984c99ac438f,36847186,622.284018753829929438,1,0.01244543146644726964336713266
0x1b19f0aa8f1f9cc58e2cb0923ea52f15421db20e,36001766,617.5,1,0.01234975300493990120197596048
0x7ae3402808f58da79cfcceb97ce4d8d06fa71480,24117619,616.55,1,0.01233075338493230135397292054
0x92ebae8a03aaccd0e5d2c5ea8667c1da7f53df2b,37226637,616.393783060374818665,1,0.01232762910862532386682266355
0x72efb974007a9f6e34f912de8108d55dad6bcf6f,37819871,615.88975,1,0.01231754864902701945961080778
0x44b509d7e7f93c3077e911ff6b5c91a7a3e15d1a,23277434,612.2665034,2,0.01224508516629667406651866963
0x264660891b356186695efc567902329dc8813d9b,36589801,612.058539994530607045,1,0.01224092598137098472120557589
0xbfc03a5af988db2a5b927621e551f4140c17a0f0,36437566,611.0601788,1,0.01222095915681686366272674547
0xd2ec2512575e8fc3a883f13b7234f332b3a4f0a3,27351344,606.89,1,0.01213755724885502289954200916
0x39062d6100a28f911cbdab1b8c7de88ef30660f0,23609706,606.788,1,0.01213551728965420691586168277
0x10053b19a435bc0960cb78cef416dde6c0870668,25722066,603.5476870907514,1,0.01207071232756847663046739065
0x1f13d49333ce0734c98a4c17ba37ba26d35a281a,24744704,602.6605782112567,1,0.01205297050481503769924601508
0x1930f6f4514a20c8356556b81d88eade1ab2023f,32395411,600.738431130262850823,1,0.01201452833203861624413511730
0x82211de65d0525f483145dae251bc9fc21f44a47,36737305,600.549467822082339407,1,0.01201074914145881761178776424
0x01cd7648ed90b67744e5b7f405694e7082314f19,25726768,600.3847972293864,1,0.01200745579547181856362872743
0xf35ae3550cc531c55664ce1c133dd91420659758,24230600,600,1,0.01199976000479990400191996160
0x4aa2fad040577102be6e879066da2460c4b8e148,24848153,600,1,0.01199976000479990400191996160
0x8568391a26b6ceb797312fa5f1f9653ffcbd0221,36381320,598.908508221151838647,1,0.01197793060581092055452890942
0xaf7c1ef872ffc9638d61314f39947b2ba0c072cb,23504622,593.9,1,0.01187776244475110497790044199
0xed889826c46b30ffb66e15ff6a0b796acf85316b,36361529,593.132044394086442762,1,0.01186240363980893267658646827
0xed8f97cbe6b8f0e688807fd9bea2b2b0d6c99c98,23475763,593,1,0.01185976280474390512189756205
0xd4574e15ef47c2f7608dc7c7b0d275f374ba1172,24833170,593,1,0.01185976280474390512189756205
0xafdb960c588ec606c9e3a1f861d3d625aed3fbde,23874654,587.2,1,0.01174376512469750604987900242
0x5487b9034998ceaddaf182027e3eb6bf19aef0a9,24843037,586.3,1,0.01172576548469030619387612248
0xd50e3dbf4e7cc8f97e7706b93d35cab6a995ecc3,34138897,586.1675,1,0.01172311553768924621507569849
0x726663bf07bbeed2eadd7c46e84eac1422999ef3,23734403,585.073578,1,0.01170123753524929501409971801
0xdd28631997b4b5f7b7fcc08e5f4336ca063a80a8,36770767,584.747169435232347953,1,0.01169470949451475666392672147
0xa567803ced69350e8379c82c869ef5acf56e1193,36875124,584.72,2,0.01169416611667766644667106658
0xd7881ae58fdea81768936360b49187a3dbe970e1,36379572,583.8225,1,0.01167621647567048659026819464
0x54ec0f31378c8fef5abd9ff0be137f5a1fe765ae,37478544,579.460575469326950155,1,0.01158897972979194316423671527
0x9c59316e524c721a4e5b0fa53f04da927b2300b3,36909991,579.2462,2,0.01158469230615387692246155077
0x0d814cddf4e31541a502cb30924094eb3c795ca1,23981302,578.6632676716865,1,0.01157303389275587488250234995
0x00d3c3109d06f37fe14f0ee7273dbb0899ab9415,27297925,573.7195245166974,1,0.01147416100711380572388552229
0xfe3742173565a1983d0b6451ec31b8b3e2acd331,33566756,573.638167511075893505,1,0.01147253389954352699956000880
0x7ea06ca6c75b355b4c89aa9f64f7b159423eb31f,33003021,572.3358,1,0.01144648707025859482810343793
0x9cbbe3333e372db1a54a8e556c512799c2d69678,35954768,571.744020223986147380,2,0.01143465171144549403771924562
0xedfd70639b8d80422578cd8e84b8f035df13e5d7,27342490,571.4899,1,0.01142956940861182776344473111
0x3c17e8cf4e2ff1f1c0182b3db44bf2b312037aeb,36850163,571.430618070167964452,1,0.01142838379372748473934521310
0xf96ffd8a975aa48e391affdd9164133b4b08b45b,30446952,570,1,0.01139977200455990880182396352
0xa9968b50a9665db12ce44c5d9481b44a6c0db556,35985823,570,1,0.01139977200455990880182396352
0x701162813b8286302ac6a001b01282ac119f789a,35986737,568.886400827477628661,1,0.01137750046654022176878462431
0xa0bab602a78f910d468f02ef6ab3fe10cb771b95,36958777,567.60736072,1,0.01135192017599648007039859203
0x7118f51ca96d048265717fcb5154715d899b2f8a,32084116,563.635,1,0.01127247455050898982020359593
0xdf8acd240a8e18e03be3d01c75cab223a5e1d3ba,36735451,561.947317286764903208,1,0.01123872157130387198672026559
0x5c790e797379a1e79e8b4c07304f2b33ceb06e64,32071412,560.15,1,0.01120277594448111037779244415
0x1998a6fee5fe68b42f9583d96910c4c21a07592f,36149323,559.513850747288242691,2,0.01119005321388148722407551849
0x1d31fa1b00c2552227c6bec133df88a5fc664721,37483065,558.817760095072813963,1,0.01117613167926787092184156317
0x13a251d7150b1945479a64756576bd4e6795921b,36400642,558.777960934406430948,1,0.01117533571197388914117717646
0x2f918bcbae261bbc17eb11afae72ccd813e0236d,35939967,558.6,1,0.01117177656446871062578748425
0x9d27b671f2728e73c97cf0f98c5ab9ed319015c6,36250672,556.853472211561560359,1,0.01113684670729708526547469051
0x70199e772dcfe8a2fda8f82fa94f47eac5a76afb,29986972,556.050317295595453403,1,0.01112078393023330440197196056
0xe9d34097a0630a3d863ff17db00d2ef9e54b8c29,37067883,553.28,1,0.01106537869242615147697046059
0x4cfb3bdd921e267ec28252febf4310763b6479f2,32300326,552.05545,1,0.01104088818223635527289454211
0x879fca3dbb26412e94406669842e658eeceaf5c0,28901810,550.124892475799994495,1,0.01100227780395992069148617028
0xb1fc5b92c40fd3a5431b9cad7ea39680a14adbf5,36650160,549.018892934914668754,1,0.01098015825553318271142577148
0xc5fecdefb7089b3718e51aea028a8d1f3df3e3d2,36939682,548.9856,1,0.01097949241015179696406071879
0x1a2f707ac4d46313855d714b37bad0cbef8471a6,35847830,546.25,1,0.01092478150436991260174796504
0x72db2b0be99cf0a1821f7e8f9f14d449d748c261,36023879,546,2,0.01091978160436791264174716506
0x57ef9a48357c6f209029b89aa933054edb596936,23778366,545.2993505504996,1,0.01090576889563207935841283174
0x74170da2bfdeefd361aae70003dee6b0d7f60d5f,27016315,542,1,0.01083978320433591328173436531
0x6fe7fda0371850f4a662ffedb7a2eb942f11b535,33830454,541.75,1,0.01083478330433391332173356533
0x2b8ab10c5d84dca1d3aac5737124db565a51278d,24236267,538.7593,2,0.01077497050058998820023599528
0x1cb073d54fb92d8d2512bd174d4b8fcb3acd4ffc,27972619,537.99,1,0.01075958480830383392332153357
0xc1c8f20e2def236db50da5a8d7f590c7adc8ff88,22850480,537.7524416473692,1,0.01075483373627265854682906342
0xbaf5853639b8661bc8b988d6c76208b9112820ae,34959646,536.864348297462302595,1,0.01073707222450475595678086438
0x230bcc4671aacd335be3ab14872edb3eccb72e59,36743570,535.836473744274342129,1,0.01071651514458259519067618648
0xc08a2d79f218a37ec86bf1be55d338abfd66415d,32609899,534.59121876291956727,1,0.01069161054304753039479210416
0x89da45569946271d7d69d73ce68cfc28f2146f1d,37043291,534.45384948457168631,1,0.01068886321242718518249635007
0xa8fff77c2667c5c2d7e9cf7ea7c9791f2f244c54,24840143,534.08,1,0.01068138637227255454890902182
0x98a5154dfb863c6896230279e466b09fcac3ad04,37819894,531.35495,1,0.01062688646227075458490830183
0xfaf26ae8c698be7749b9915330a66a660134b515,24237865,530,1,0.01059978800423991520169596608
0x23048e696fbd32a826759b9504036b6ebcc238c1,23685258,527.9839789898,1,0.01055946839042819143617127657
0x2b7b15c36ae6fa2391c063374051e859722fc012,31552090,526.523324876430888273,1,0.01053025589241076955006899862
0x8a26d6808a1fa1bf902b359582cea3efa4fe5c4c,23139732,526.3733507854,3,0.01052725647057858842823143537
0x5695d0ad55bd2c261cf33951cf7271af46f78729,24477924,518,1,0.01035979280414391712165756685
0x7239a1811588b054f32cc25321133089cb0cc736,22990863,515.5893893894,1,0.01031158155615687686246275074
0x298b52c81fb6f9912e0320a188be8a96fd8e7e11,33385103,514,1,0.01027979440411191776164476710
0x918fbc0072d36ad73360d0632ce7060b0cf26f63,36699107,512.268679226090737572,2,0.01024516868114819178760424792
0x73760b2555acfb70240553bedd65c279258e55ee,29424966,511.385,1,0.01022749545009099818003639927
0x87c0e25bdd608d95e1a13f129d2f14865f8154b0,25638275,510.87,1,0.01021719565608687826243475130
0x6c1dbc45206197f7e88bde735a195837734c6b8a,36868990,508.606738129546751855,1,0.01017193132396445574798504030
0x9b427d7e0896d6cb7dedf46540908dc2a28f912c,23479107,506.1,1,0.01012179756404871902561948761
0x708e91ae8a97643743485e4a65bfb878d5dd5f88,27311176,505.63,1,0.01011239775204495910081798364
0x87683c9736f8c20e22d00af2e27d889deada51fa,36514178,505.4095,1,0.01010798784024319513609727805
0x37e945378546dea4184dd337373c9aff36e95298,36890262,503.139764,1,0.01006259402811943761124777504
0xb033815fbd0d8f73d6a87b8adc6aab3624780408,27316606,503.07,3,0.01006119877602447951040979180
0x15c531800406654cd695f139d9ee64cc893b698c,36629259,502.702137502656381079,1,0.01005384167321966322831543369
0x807afea17e7f6130c779563c038aab1967e47436,34314296,501.959892841421012523,1,0.01003899707688688251280974381
0x5856075152799915e3ae3a749ebb2f284a05b28d,25686575,501.7678,1,0.01003515529689406211875762485
0x00a0414eaca4d9a6d353ac484d8d05327a17ead7,27285978,501.598,1,0.01003175936481270374592508150
0x865a5b292b0a823ddf0ae4c2dfdaa740ad665bf9,36924918,501.011034880130281232,2,0.01002002029719666169140617188
0xe16b76e11e6de2f94c458b8d2d94b630abc4b24d,36811525,500.690323295997976471,1,0.01001360619379608360774784504
0x8c4816b89bd04a138ecacfdeab5a491a972d4d6b,34809134,500.163459395982167639,1,0.01000306912653711261052778944
0x54d0e4370efdfd02b6a92d905d6465754e1c9332,23014194,500,1,0.009999800003999920001599968001
0x7add7d981620e3520de353de2d7d37614c4ccf4a,24833970,500,1,0.009999800003999920001599968001
0x2722bdd2e9c6a8c1895aaec7fca6e5d74ee198f2,25670220,500,1,0.009999800003999920001599968001
0x2a8e13fed8e64d78100a530725a307d1e2e287c2,36925828,500,1,0.009999800003999920001599968001
0x1d4e47e11962e437b47acccac764bfcd0fae96d1,29937824,499.732589953619169864,1,0.009994451910034182713625727485
0x6eb3fc93ec95eb203b764dafab88a54f3fa8fcd0,22858319,499.025,1,0.009980300393992120157596848063
0x958fbdac3bbc1a7442038662facb06aca26461fe,24818204,498.75,1,0.009974800503989920201595968081
0x9d1950b021799e0d3a161646fe98e583614d3e2e,37076314,498.245,2,0.009964700705985880282394352113
0x3bb10d84465491557f7bfe255b55340e6df474a8,36087726,498.000236012558098726,2,0.009959805524140679160936781264
0x38990b9a73425325c706286d6d75f44b7af65d65,36545934,497.962919,1,0.009959059198816023679526409472
